OBJNAME,OBJID,RA,DEC,Z,OBJTYPE,WISESize_flag,SNR_NUV_flag,SNR_W3_flag,SNR_flag,Mstar_all_flag,SFR_flag,sSFR_flag,Mstar_size_flag,tempel2014_flag,tempel2017_flag,tempel2017_groupIDs,tempel2017_Ngal,group_R200,group_M200,tempel2017_group_flag,tempel2017_cluster_flag,tempel2014_nearfilament_flag,tempel2014_farfilament_flag,KT2017_flag,KT2017_pg_flag,KT2017_rg_flag,tempel_field_flag,2D_5NN,2D_Sigma_Mstar,2D_3NN,Mstar,log_Sigma_M0,log_Sigma_M1,log_Sigma_M2,log_Sigma_M3,log_Sigma_M4,log_Sigma_M5,log_Sigma_M6,log_Sigma_M7,log_Sigma_M8,log_Sigma_M9,log_Sigma_M10,log_Sigma_M11,log_Sigma_M12,log_Sigma_M13,log_Sigma_M14,log_Sigma_M15,log_Sigma_M16,log_Sigma_M17,Sigma_ngal_0,Sigma_ngal_1,Sigma_ngal_2,Sigma_ngal_3,Sigma_ngal_4,Sigma_ngal_5,Sigma_ngal_6,Sigma_ngal_7,Sigma_ngal_8,Sigma_ngal_9,Sigma_ngal_10,Sigma_ngal_11,Sigma_ngal_12,Sigma_ngal_13,Sigma_ngal_14,Sigma_ngal_15,Sigma_ngal_16,Sigma_ngal_17,log_Sigma_ngal_0,log_Sigma_ngal_1,log_Sigma_ngal_2,log_Sigma_ngal_3,log_Sigma_ngal_4,log_Sigma_ngal_5,log_Sigma_ngal_6,log_Sigma_ngal_7,log_Sigma_ngal_8,log_Sigma_ngal_9,log_Sigma_ngal_10,log_Sigma_ngal_11,log_Sigma_ngal_12,log_Sigma_ngal_13,log_Sigma_ngal_14,log_Sigma_ngal_15,log_Sigma_ngal_16,log_Sigma_ngal_17,ratio_ngal_1,ratio_SigmaM_1,ratio_SigmaM_2,ratio_SigmaM_3,ratio_SigmaM_4,ratio_ngal_2,ratio_SigmaM_5,Sigma_2,Sigma_3,Sigma_5,Sigma_10,Sigma_20,ratio_Sigmak_1
b'CGCG 272-018',b'OBJID10336',210.3168333333333,54.41872222222222,0.0062848115,b'G',True,True,True,True,True,False,True,True,False,True,67905,32,0.569996,19912500000000.0,True,False,False,False,True,False,True,False,13.588697684158651,12066781612.893486,10.187906398492272,9.532983834986265,10.46678009092589,10.46678009092589,10.80845273102918,10.662606875705261,10.80845273102918,10.9242796788815,11.137634682695383,10.80845273102918,10.377266809248043,10.274435909231302,10.308763906565133,10.239953944948056,10.239953944948056,10.400266504367796,10.64574272825792,10.54112724763671,11.03583396229213,10.602716264693594,45.0,50.0,26.0,23.0,26.0,23.0,12.0,26.0,67.0,50.0,30.0,3.0,3.0,88.0,20.0,131.0,1.0,159.0,1.6532125137753437,1.6989700043360187,1.414973347970818,1.3617278360175928,1.414973347970818,1.3617278360175928,1.0791812460476249,1.414973347970818,1.8260748027008264,1.6989700043360187,1.4771212547196624,0.47712125471966244,0.47712125471966244,1.9444826721501687,1.3010299956639813,2.1172712956557644,0.0,2.2013971243204513,-0.4111014547300085,0.16271000277125935,0.431185921781136,0.8976807377473275,-0.3291819516662038,0.3357921019231931,0.5965074350586725,1.264138831378494,1.0080849462243373,1.1331778367409406,1.1081237412699594,1.1574009891413852,-0.15601509010853465
b'NGC 5411',b'OBJID13040',210.49691666666666,8.937694444444444,0.019713229,b'G',True,True,True,True,True,True,True,True,True,True,20282,56,1.25963,217740000000000.0,False,True,True,False,False,False,False,False,15.737975698673278,382799358154.03485,20.56274256551671,10.783471240880283,11.073803664072148,11.232529146875876,11.369513591796391,11.316322609637776,11.321916309498896,11.483355020346814,11.314938148704769,11.339290705033603,10.901262019169522,10.599084550168454,10.848962023385054,11.675606562680946,11.675606562680946,11.122375772797275,11.201144541496417,10.58259443281638,12.286321368186151,10.922873345521136,53.0,81.0,53.0,37.0,39.0,30.0,19.0,45.0,62.0,31.0,29.0,4.0,4.0,109.0,28.0,82.0,2.0,160.0,1.724275869600789,1.9084850188786497,1.724275869600789,1.568201724066995,1.591064607026499,1.4771212547196624,1.2787536009528289,1.6532125137753437,1.792391689498254,1.4913616938342726,1.462397997898956,0.6020599913279624,0.6020599913279624,2.037426497940624,1.4471580313422192,1.9138138523837167,0.3010299956639812,2.2041199826559246,-0.13917917572291016,0.13814616353718634,0.43802868586408117,-0.36066841397617644,0.02435255632883404,0.37445891282251487,0.7323437158883888,1.3147018601540106,1.3130810384183809,1.1969488703716178,1.3367752354040776,1.3464260285417855,0.02207337525006703
b'CGCG 074-048',b'OBJID13843',210.4860833333333,9.5335,0.018925207,b'G',True,True,True,True,True,True,True,True,True,True,20282,56,1.25963,217740000000000.0,False,True,False,True,False,False,False,False,236.15570484558313,515592654029.93933,162.16581839187654,10.237942700673937,11.028007079976302,11.266764561977231,11.513619723885508,11.230412883956465,11.321916309498896,11.512589020577561,11.801795241086285,11.35251330651927,10.871600476721046,10.476804013649039,10.726681486865639,10.944912810635728,11.870669213156388,11.11507064394558,11.078864004977001,10.55653025245297,11.740792827979803,10.87856161793068,46.0,77.0,54.0,32.0,37.0,33.0,19.0,39.0,59.0,30.0,24.0,4.0,8.0,111.0,23.0,73.0,4.0,145.0,1.662757831681574,1.8864907251724818,1.7323937598229686,1.505149978319906,1.568201724066995,1.5185139398778875,1.2787536009528289,1.591064607026499,1.7708520116421442,1.4771212547196624,1.380211241711606,0.6020599913279624,0.9030899869919435,2.0453229787866576,1.3617278360175928,1.863322860120456,0.6020599913279624,2.161368002234975,-0.17978740461564513,0.2736493015422692,0.4809128297982248,-0.0688739720701026,-0.44928193456701493,0.31231100607367024,1.2452649886333162,2.0466340288787173,2.209959318135331,2.3731984413504956,1.3942813357898822,1.364789263527939,-0.652352693088835
b'CGCG 018-029',b'OBJID10862',210.52604166666663,-1.3964722222222221,0.024939,b'G',True,False,False,False,True,False,False,True,True,True,44090,6,0.274969,2276630000000.0,True,False,False,False,False,False,False,False,1.2477157235792729,345708872611.5786,1.215525905019058,10.675072242721903,10.51160743905682,10.51160743905682,10.596257052194764,10.596257052194764,10.596257052194764,10.742830508500907,11.09501302661227,10.596257052194764,10.464081799970101,10.464081799970101,10.51160743905682,11.697073017940232,11.697073017940232,10.464081799970101,10.596257052194764,10.472754740258196,12.492953035284307,10.472754740258196,9.0,9.0,5.0,5.0,5.0,3.0,3.0,5.0,20.0,18.0,9.0,3.0,3.0,20.0,5.0,39.0,3.0,39.0,0.9542425094393249,0.9542425094393249,0.6989700043360189,0.6989700043360189,0.6989700043360189,0.47712125471966244,0.47712125471966244,0.6989700043360189,1.3010299956639813,1.255272505103306,0.9542425094393249,0.47712125471966244,0.47712125471966244,1.3010299956639813,0.6989700043360189,1.591064607026499,0.47712125471966244,1.591064607026499,-0.6020599913279624,0.0,0.13217525222466264,-0.6020599913279625,-0.49875597441750585,0.22184874961635642,0.6222582863540733,2.1277410840172966,0.08476421886585934,0.09611564805140438,0.09834409571589871,0.15394925871017526,-2.029396988301398
b'NGC 5414',b'OBJID01123',210.51470833333332,9.929333333333332,0.014126775,b'G',True,True,True,True,True,True,True,True,True,True,77848,3,0.518725,15114800000000.0,True,False,False,False,False,False,False,False,1.5743728765085658,86859529894.8638,1.1763349769332139,10.390209856657492,10.0301143874893,10.456374395109616,10.549652775493971,9.942897652364609,9.942897652364609,10.142937457179958,10.49511997529132,9.942897652364609,10.310561543361901,9.703521792433124,9.809679375117769,11.097179966619283,11.097179966619283,10.859341643367602,9.893059983963358,10.108363948361179,11.893059983963358,10.289717694694026,16.0,37.0,23.0,7.0,7.0,3.0,1.0,7.0,23.0,8.0,6.0,1.0,1.0,77.0,5.0,46.0,1.0,76.0,1.2041199826559248,1.568201724066995,1.3617278360175928,0.8450980400142568,0.8450980400142568,0.47712125471966244,0.0,0.8450980400142568,1.3617278360175928,0.9030899869919435,0.7781512503836436,0.0,0.0,1.8864907251724818,0.6989700043360189,1.662757831681574,0.0,1.8808135922807914,-0.516629796003336,0.04983766840125092,-0.36766389099729224,-0.6020599913279625,-0.5522223229267116,0.8450980400142568,0.38675602693014177,0.2537047460326767,0.07053101044608169,0.1971075990724484,0.23344688885986134,0.25746570425484244,-0.020257857172815336
b'UGC 08945',b'OBJID03937',210.45504166666666,37.00941666666667,0.012104527,b'G',True,True,True,True,True,False,True,True,True,True,81154,5,0.83135,62089600000000.0,True,False,False,False,False,False,False,False,3.7740542756895423,90549865422.67763,2.9097879687900465,10.318536253726569,10.702264395232957,10.70966078026831,10.76638589012409,10.754921001345975,10.754921001345975,10.962395455183115,10.513190309959255,10.76638589012409,10.834053132973823,10.493381216183392,10.422082511551167,11.02550636368836,11.115250301287217,10.936978105412154,10.699516208683761,10.704216293402514,11.821386381032434,10.7641951423174,22.0,25.0,12.0,11.0,11.0,11.0,3.0,12.0,38.0,22.0,12.0,1.0,2.0,62.0,10.0,60.0,1.0,87.0,1.3424226808222062,1.3979400086720377,1.0791812460476249,1.0413926851582251,1.0413926851582251,1.0413926851582251,0.47712125471966244,1.0791812460476249,1.5797835966168101,1.3424226808222062,1.0791812460476249,0.0,0.3010299956639812,1.792391689498254,1.0,1.7781512503836436,0.0,1.9395192526186185,-0.5006023505691852,0.06686968144032868,-0.06766724284973336,-0.6020599913279625,0.2531955801648351,0.6020599913279625,-0.19102598344325905,0.4536491866586721,0.4638613438520953,0.5768081415795681,0.7499043364859499,0.5474203359482138,0.2962551498272778
b'NGC 5416',b'OBJID06973',210.54716666666664,9.440111111111111,0.020811,b'G',True,True,True,True,True,True,True,True,True,True,20282,56,1.25963,217740000000000.0,False,True,False,True,False,False,False,False,47.19037304091947,1361870409579.4353,35.65653008990662,10.759270690095,11.227082659278128,11.245546702957688,11.493440516578989,11.37112649946814,11.399818707723812,11.695070719558695,11.808211007886909,11.49114016001052,11.03973163659399,10.44474356252532,10.694621035741921,11.903612079704324,11.948925946779008,11.057625579232454,11.046803553853282,10.80326541283729,12.262120817400866,10.855265053337389,70.0,76.0,52.0,32.0,41.0,44.0,27.0,51.0,87.0,17.0,17.0,5.0,11.0,100.0,15.0,119.0,1.0,136.0,1.845098040014257,1.8808135922807914,1.7160033436347992,1.505149978319906,1.6127838567197355,1.6434526764861874,1.4313637641589874,1.7075701760979363,1.9395192526186185,1.2304489213782739,1.2304489213782739,0.6989700043360189,1.0413926851582251,2.0,1.1760912590556813,2.0755469613925306,0.0,2.1335389083702174,-0.2319490765206822,0.444336606157238,0.45140852341653037,-0.14071493889209918,-0.31707084787638884,0.2762064119389489,1.0049455950496196,1.505290916786282,1.552139077590631,1.6738534104637905,1.7735733102454192,1.5025885971019652,0.2682823934591372
b'NGC 5417',b'OBJID12736',210.55433333333332,8.03711111111111,0.016232371,b'G',True,True,True,True,True,False,True,True,True,True,32907,5,0.500114,13594700000000.0,True,False,False,False,False,False,False,False,3.27299995096138,522655822565.7489,31.803284850832934,11.16960817508228,10.63693375683836,10.95955147853808,10.877068819404048,10.807219564109465,10.807219564109465,11.050259808422066,11.329010746928898,10.807219564109465,10.475536050348753,10.178600377290456,10.421582480737142,11.876578285044072,11.876578285044072,10.940122038560878,10.749393096908488,10.397146445320896,12.672458302388147,10.662540489343483,33.0,49.0,16.0,12.0,12.0,11.0,5.0,13.0,47.0,9.0,7.0,2.0,4.0,83.0,6.0,66.0,1.0,93.0,1.5185139398778875,1.6901960800285136,1.2041199826559248,1.0791812460476249,1.0791812460476249,1.0413926851582251,0.6989700043360189,1.1139433523068367,1.6720978579357175,0.9542425094393249,0.8450980400142568,0.3010299956639812,0.6020599913279624,1.919078092376074,0.7781512503836436,1.8195439355418688,0.0,1.968482948553935,-0.5581545056288808,0.05782646720097695,0.33168351376071215,-0.5475675381151746,-0.5217911828194328,0.41497334797081786,0.9318643016080017,1.6447936550038176,1.5024719790697845,0.5149459988010681,0.7989866829595145,0.6118744275599206,-0.8458069720443031
b'NGC 5418',b'OBJID07215',210.57329166666662,7.684166666666667,0.015178557,b'G',True,True,True,True,True,False,True,True,True,True,0,1,-99.0,-99.0,False,False,False,False,False,False,False,True,4.26999765497538,69871315636.51645,4.997488777914017,10.295691302979042,10.611777140186987,10.728305116114983,10.800382335205466,10.800382335205466,10.800382335205466,10.990530679297912,11.329010746928898,10.800382335205466,10.59333600799028,10.171181295845074,10.061581554687672,11.002661412940833,11.002661412940833,10.967631103299157,10.207157048830995,10.368969031503772,11.798541430284908,10.640220934003642,26.0,32.0,11.0,9.0,9.0,8.0,5.0,11.0,39.0,22.0,16.0,1.0,2.0,78.0,8.0,54.0,1.0,88.0,1.414973347970818,1.505149978319906,1.0413926851582251,0.9542425094393249,0.9542425094393249,0.9030899869919435,0.6989700043360189,1.0413926851582251,1.591064607026499,1.3424226808222062,1.2041199826559248,0.0,0.3010299956639812,1.8920946026904804,0.9030899869919435,1.7323937598229686,0.0,1.9444826721501687,-0.549671921868274,0.5932252863744711,0.20704632721518657,0.3263493339880643,-0.5286284117234317,0.3424226808222063,0.9600417154251257,0.6452447902546046,0.6987518275634432,0.6304276365164683,0.49178084022240415,0.5491565566198541,-0.15346395003220042
b'CGCG 191-037',b'OBJID05959',210.58566666666664,32.448166666666665,0.0144543145,b'G',True,True,True,True,True,False,True,True,True,True,71368,5,0.176601,597000000000.0,True,False,False,False,False,False,False,False,3.5916480068240246,236271510665.0425,119.72564404086641,10.172456364005342,10.104073855722065,10.104073855722065,10.350854635468535,10.350854635468535,10.350854635468535,10.600732108685136,10.929713858849587,10.350854635468535,9.854196382505465,9.806366451963504,10.056243925180103,11.531773850177549,11.531773850177549,9.854196382505465,10.350854635468535,10.328920875091512,12.327653867521624,10.328920875091512,10.0,13.0,8.0,6.0,6.0,6.0,5.0,6.0,10.0,9.0,9.0,5.0,5.0,13.0,6.0,29.0,3.0,32.0,1.0,1.1139433523068367,0.9030899869919435,0.7781512503836436,0.7781512503836436,0.7781512503836436,0.6989700043360189,0.7781512503836436,1.0,0.9542425094393249,0.9542425094393249,0.6989700043360189,0.6989700043360189,1.1139433523068367,0.7781512503836436,1.462397997898956,0.47712125471966244,1.505149978319906,-0.22184874961635637,0.0,0.4966582529630692,-0.6020599913279625,-0.5788592233810519,0.07918124604762478,0.6007929837580743,1.9143938012480177,2.0781871819238087,0.5552937678102546,-0.20390519294983428,-0.07610619190452801,-2.118298994197852
b'NGC 5439',b'OBJID14157',210.49029166666665,46.31191666666666,0.006301,b'G',True,True,True,True,True,False,True,True,False,True,86712,5,0.5001,13455900000000.0,True,False,False,False,True,False,False,False,2.6804123524864814,13577362964.184523,2.6757917260519455,9.584207810302317,10.077428005826134,10.077428005826134,10.24999764556919,10.24999764556919,10.24999764556919,10.453747774307436,10.166092924103797,10.24999764556919,10.212624786008659,9.970231484456136,9.9812890131642,10.291177920264108,10.291177920264108,10.224910386448817,10.24999764556919,10.681038354871465,11.087057937608183,10.684050324183271,25.0,27.0,11.0,10.0,10.0,5.0,3.0,10.0,50.0,30.0,21.0,2.0,2.0,55.0,9.0,160.0,1.0,170.0,1.3979400086720377,1.4313637641589874,1.0413926851582251,1.0,1.0,0.6989700043360189,0.47712125471966244,1.0,1.6989700043360187,1.4771212547196624,1.3222192947339193,0.3010299956639812,0.3010299956639812,1.7403626894942439,0.9542425094393249,2.2041199826559246,0.0,2.230448921378274,-0.6989700043360187,0.0,0.03737285956053071,-0.12508499616031088,0.08390472146539274,0.5228787452803376,-0.5149454307676677,0.5695972183549137,0.42745230649992977,0.4282016106832009,0.4362402381233996,0.5532621717946259,-0.1333569802315141
b'UGC 08948',b'OBJID05443',210.6372083333333,9.079722222222221,0.020064,b'G',True,True,True,True,True,True,True,True,True,True,20282,56,1.25963,217740000000000.0,False,True,True,False,False,False,False,False,23.01036221472354,407813586368.5564,55.19854894812585,10.181874769408358,11.12853613596919,11.281950150506832,11.483563510410578,11.29445209202008,11.316322609637776,11.582386496448102,11.79350931280586,11.43883382280557,10.951202371942102,10.655478222014853,10.905355695231453,11.014183233433455,11.014183233433455,11.119849129046084,11.257538213342816,10.656455554195801,11.684724896714224,10.90929918206203,59.0,84.0,61.0,33.0,37.0,43.0,28.0,50.0,70.0,30.0,27.0,5.0,5.0,103.0,26.0,97.0,1.0,156.0,1.7708520116421442,1.9242792860618816,1.7853298350107671,1.5185139398778875,1.568201724066995,1.6334684555795864,1.4471580313422192,1.6989700043360187,1.845098040014257,1.4771212547196624,1.4313637641589874,0.6989700043360189,0.6989700043360189,2.012837224705172,1.414973347970818,1.9867717342662448,0.0,2.1931245983544616,-0.14612803567823818,0.18129560946275447,0.4876314508634678,0.7793260793724048,-0.35467549000028953,0.25181197299379954,1.1370537586100582,2.2760355463064963,1.741927661205559,1.3619234551144308,1.470053001656813,1.4646901978580982,-0.8059825446496833
b'IC 0970',b'OBJID03166',210.64254166666663,14.552555555555557,0.013460123,b'G',True,False,True,True,True,False,False,True,True,True,79181,2,0.0449471,9834210000.0,True,False,True,False,False,False,False,False,10.979822990247389,51393658720.13413,3189.6234032593334,9.998898133401099,9.797620816268637,10.475729975748582,10.223076124896052,10.082084128249136,10.082084128249136,10.0013993864769,10.353581904588262,10.082084128249136,9.748755370169473,9.685138109563812,9.691680713703205,10.869272028352217,10.869272028352217,10.429733947867316,10.043863231814568,10.106890827958594,11.665152045696292,10.452245051404102,13.0,24.0,11.0,9.0,9.0,7.0,7.0,9.0,23.0,13.0,8.0,5.0,5.0,44.0,8.0,56.0,4.0,92.0,1.1139433523068367,1.380211241711606,1.0413926851582251,0.9542425094393249,0.9542425094393249,0.8450980400142568,0.8450980400142568,0.9542425094393249,1.3617278360175928,1.1139433523068367,0.9030899869919435,0.6989700043360189,0.6989700043360189,1.6434526764861874,0.9030899869919435,1.7481880270062005,0.6020599913279624,1.9637878273455553,-0.40748532657826797,0.038220896434568274,0.3333287580796629,-0.5156901237639548,-0.2714977763391264,0.10914446942506806,0.24669107662966816,3.3276481501640878,3.503739409219769,1.0405953387499147,0.2466655236760807,0.2735647150238976,-3.080982626488007
b'CGCG 074-058',b'OBJID02996',210.67537499999997,9.346694444444445,0.020818,b'G',True,True,True,True,True,True,True,True,False,True,20282,56,1.25963,217740000000000.0,False,True,False,False,False,False,False,False,67.40337221646985,1293167415821.3303,96.08334046763362,10.459152270750911,11.219844740775711,11.23861247342225,11.489679891303592,11.37112649946814,11.38118221732934,11.697006399000873,11.91212771158252,11.487359475549663,11.032093359429888,10.44474356252532,10.694621035741921,12.070441542898996,12.270017245174207,11.093557131792718,11.046803553853282,10.812600690644642,11.962002398056777,10.863556896671229,70.0,76.0,60.0,33.0,43.0,44.0,29.0,57.0,85.0,17.0,16.0,5.0,8.0,99.0,16.0,120.0,1.0,136.0,1.845098040014257,1.8808135922807914,1.7781512503836436,1.5185139398778875,1.6334684555795864,1.6434526764861874,1.462397997898956,1.7558748556724915,1.9294189257142926,1.2304489213782739,1.2041199826559248,0.6989700043360189,0.9030899869919435,1.99563519459755,1.2041199826559248,2.0791812460476247,0.0,2.1335389083702174,-0.17354407004180117,0.44055592169638125,0.4552661161197751,-0.3578895335916865,-0.4247682360328575,0.2934768577735354,1.0995270209378791,2.0115067259758774,1.982648093493948,1.828681624997759,1.4674260381654372,1.634136440917826,-0.5440806878104403
b'CGCG 219-045',b'OBJID15148',210.59716666666665,38.71033333333334,0.019987,b'G',True,True,True,True,True,True,True,True,False,True,17520,18,0.57386,20564300000000.0,True,False,False,False,False,False,False,False,12.711034553481268,318416343080.3133,18.79723368296115,10.45778979507263,10.740839536926709,10.819830285516547,11.093022055038071,10.99720681464177,11.071053885861394,11.334845831043184,11.280156482811774,11.093022055038071,10.583682293983392,10.24454710724645,10.449756480320486,11.315672908893328,11.661357842390295,10.648561629952313,10.801938998431849,10.444101450037486,11.960639922378496,10.52737505225735,21.0,23.0,21.0,14.0,17.0,19.0,8.0,21.0,26.0,9.0,8.0,2.0,5.0,28.0,8.0,45.0,1.0,50.0,1.3222192947339193,1.3617278360175928,1.3222192947339193,1.146128035678238,1.2304489213782739,1.2787536009528289,0.9030899869919435,1.3222192947339193,1.414973347970818,0.9542425094393249,0.9030899869919435,0.3010299956639812,0.6989700043360189,1.4471580313422192,0.9030899869919435,1.6532125137753437,0.0,1.6989700043360187,-0.09275405323689867,0.29108305660622236,0.5093397610546795,-0.38120135957852064,-0.18713442777370304,0.41912930774197577,0.8360550327742882,1.2340039915893415,1.2740939405071225,1.1041808993017117,0.9323148529466662,0.8870118451469875,-0.3016891386426753
