VFID,RA,DEC,objname,group_flag,SNR_phot,WISE_AGN_flag,kauffman_AGN_flag,preGALFIT_sample_flag,Re_W1,Re_W1_err,Re_W3,Re_W3_err,size_ratio_px,bad_model_flag,virgowise_sample_flag,axis_ratio,t_type,logM200_model
b'VFID5308',242.33641649999998,8.7632727,b'UGC10225',False,31.853722,False,False,True,7.4243,0.1071,7.4437,0.2618,1.0026130409600906,False,True,0.7,8.1,11.500340094913248
b'VFID5309',190.95008099999998,8.7606216,b'PGC042842',False,0.35357437,False,True,False,5.7501,0.8127,0.0636,3.3617,0.011060677205613817,True,False,0.47,-5.0,
b'VFID5310',187.366731,8.7500419,b'NGC4469',False,108.52751,False,True,False,14.2897,0.0264,3.6458,0.0537,0.25513481738594934,False,False,0.36,0.3,
b'VFID5311',148.047222,8.7363267,b'SDSSJ095211.34+084410.7',False,5.6047716,False,False,False,0.8205,0.0497,0.011,86.8111,0.01340645947592931,True,False,0.79,9.0,
b'VFID5312',147.67658250000002,8.7314849,b'SDSSJ095042.36+084353.6',False,1.5498873,False,False,False,3.7328,0.0842,2.2563,21.6687,0.6044524217745392,False,False,0.66,9.0,
b'VFID5313',171.795561,8.7310995,b'IC2828',False,30.8374,False,False,False,3.5894,0.0284,1.8879,0.1235,0.5259653423970579,False,False,0.48,10.0,
b'VFID5314',187.07825549999998,8.7294971,b'UGC07590',False,33.308693,False,False,True,5.5954,0.2051,4.9151,0.4052,0.8784179862029524,False,True,0.48,5.9,
b'VFID5315',122.32424999999999,8.7275722,b'AGC188862',False,-0.6890493,False,False,False,4.5854,11.4418,33.7955,16.4618,7.370240327997557,True,False,0.85,,
b'VFID5316',162.487488,8.7199834,b'PGC1352430',False,-1.5963882,False,False,False,3.9137,0.1377,15622.2949,0.0,3991.6945345836425,True,False,0.26,8.0,
b'VFID5317',146.5349745,8.7180573,b'AGC198338',False,-0.28913972,False,False,False,3.8153,6.9986,2.6778,65.3649,0.7018583073414935,True,False,0.29,10.0,
b'VFID5318',217.5299865,8.7044796,b'SDSSJ143007.17+084216.0',False,-0.48932496,False,False,False,1.5826,0.1923,339.9804,35102.1367,214.8239605712119,True,False,0.79,,
b'VFID5319',188.3529825,8.6908034,b'NGC4519A',True,1.4013486,False,False,False,6.1091,0.3487,27.1335,1498.3351,4.441488926355765,False,False,0.44,10.0,
b'VFID5320',144.35957324427645,8.689483562235235,b' ',False,-0.011445449,False,False,False,2.607,0.1448,73.3497,305661.8438,28.135673187571918,True,False,0.57,0.0,
b'VFID5321',216.7490445,8.6836196,b'UGC09249',False,7.635867,False,False,False,11.1181,0.1389,7.0942,1.2194,0.6380766497872837,False,False,0.14,7.1,
b'VFID5322',180.4379985,8.6831191,b'PGC1351666',False,6.406372,False,False,False,1.3364,0.0634,0.0109,11.2071,0.00815624064651302,True,False,0.68,-3.5,
b'VFID5323',185.48952749999998,8.6749807,b'UGC07424',False,6.2818627,False,True,False,6.792,0.0851,6.9866,1.3789,1.0286513545347469,False,False,0.81,9.7,
b'VFID5324',188.376054,8.6547153,b'NGC4519',True,209.77213,False,False,True,11.0224,0.0465,0.0119,0.6001,0.0010796196835534911,True,False,0.88,6.9,14.270120109665626
b'VFID5325',187.1413575,8.6396393,b'UGC07596',False,1.7588527,False,False,False,11.1266,0.2115,0.008014,0.0002926,0.000720255963187317,True,False,0.43,9.8,
b'VFID5326',120.19587900000002,8.6389217,b'PGC090815',False,2.4298704,False,False,False,4.7227,0.109,2184.7703,79896.9844,462.6104347089589,True,False,0.15,6.7,
b'VFID5327',186.13350450000002,8.6375026,b'PGC040388',False,1.2334238,False,True,False,3.5119,0.8068,229.9608,991.3084,65.48045217688431,True,False,0.71,-5.0,
b'VFID5328',233.00348100000002,8.6332087,b'PGC1350642',False,3.5946875,False,False,False,1.6093,0.0464,101.6542,3418.1299,63.1667184490151,True,False,0.7,-5.0,
b'VFID5329',215.1855195,8.6266433,b'SDSSJ142044.53+083735.8',False,2.302639,False,False,False,4.576,0.2745,4.003,53.9579,0.8747814685314687,True,False,0.53,10.0,
b'VFID5330',187.9823955,8.6022309,b'PGC041507',False,5.4908514,False,False,False,1.4991,0.0212,3.5181,59.5452,2.3468080848509105,True,False,0.76,-2.0,
b'VFID5331',222.88678199999998,8.5999883,b'PGC1350028',False,2.20734,False,False,False,8.9828,24995.6992,4.523,59.1978,0.5035178340829141,True,False,0.85,-5.0,
b'VFID5332',165.9447885,8.572203,b'SDSSJ110346.81+083420.5',False,0.76260847,False,False,False,118.4128,1535.7026,40.5651,481.459,0.3425736069073614,True,False,0.66,-5.0,
b'VFID5333',103.5237,8.5717,b'PGC136560',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,,
b'VFID5334',111.5091675,8.5641673,b'AGC174579',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,,
b'VFID5335',189.42218250000002,8.5587967,b'PGC042160',False,11.026251,False,False,False,7.7265,0.0653,5.2638,0.3706,0.6812657736361871,False,False,0.48,9.4,
b'VFID5336',195.467523,8.5580277,b'PGC1349187',False,-0.083858944,False,False,False,17.4652,67.3259,73.9855,209.0402,4.2361667773629845,True,False,0.49,10.0,
b'VFID5337',204.1827045,8.5468751,b'PGC048046',False,6.9617476,False,False,False,5.8015,0.1637,214.6443,3842.9158,36.99806946479359,True,False,0.57,10.0,
b'VFID5338',185.45985,8.541753,b'PGC039994',False,-0.6337167,False,False,False,4.2876,0.8136,3.4658,868.157,0.8083310010262151,True,False,0.95,-5.0,
b'VFID5339',186.060915,8.53638,b'NGC4356',False,31.85561,False,False,False,13.5501,0.039,5.7854,0.1085,0.42696363864473325,False,False,0.14,5.7,14.190924976198016
b'VFID5340',184.3705845,8.5328202,b'PGC039420',False,0.6832983,False,True,False,3.9983,0.1087,28.1743,3583.1687,7.046569792161669,True,False,0.51,-4.0,
b'VFID5341',231.137082,8.5155564,b'AGC258127',False,-0.67874444,False,False,False,6.1076,0.2671,2.9654,71.6992,0.4855262296155609,True,False,0.68,,
b'VFID5342',241.50886950000003,8.5066262,b'PGC057120',False,5.894346,False,False,False,4.0606,0.0476,3.7815,107.0153,0.9312663153228586,True,False,0.31,8.5,
b'VFID5343',186.16476450000002,8.5039923,b'PGC040409',False,3.5981112,False,False,False,4.8973,1.4688,3.1117,57.414,0.6353909296959548,True,False,0.58,9.4,
b'VFID5344',192.0956055,8.4874421,b'NGC4698',False,129.52579,False,False,True,17.772,0.1302,59.4024,7.5255,3.342471303173532,False,True,0.75,1.6,13.666187975253717
b'VFID5345',158.9541135,8.483326,b'SDSSJ103548.98+082859.9',False,-0.2507428,False,False,False,8.0812,0.4234,15.3384,50.3862,1.8980349453051526,True,False,0.27,9.5,
b'VFID5346',264.04630049340057,8.482118023033024,b' ',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,0.0,
b'VFID5347',189.3928005,8.4820004,b'PGC042155',False,-1.3234326,False,False,False,8.7445,2.772,2767.8455,2083264.875,316.52415804219794,True,False,0.53,-5.0,
b'VFID5348',191.51844599999998,8.4762587,b'PGC043051',False,9.71404,False,False,False,2.9496,0.0606,4.6501,31.0114,1.5765188500135612,True,False,0.78,10.0,
b'VFID5349',143.0369115,8.4697012,b'SDSSJ093208.81+082810.8',True,0.3548363,False,False,False,2.9289,0.692,0.0182,1.5109,0.0062139369729249895,True,False,0.8,-2.0,
b'VFID5350',143.4074475,8.4638844,b'PGC1347399',False,1.5340444,False,False,False,1.1671,0.0908,5.7643,2.8017,4.938994087910205,False,False,0.71,9.5,
b'VFID5351',204.627678,8.4423614,b'UGC08629',False,2.1987252,False,False,False,5.9482,0.1132,44.4227,61.58,7.468259305336068,False,False,0.32,9.8,
b'VFID5352',143.0259375,8.4418092,b'NGC2906',True,276.10196,False,False,True,6.2813,0.0104,6.9089,0.0136,1.0999156225622084,False,True,0.56,5.7,11.445371880332429
b'VFID5353',186.6686655,8.4356835,b'NGC4415',False,4.3774652,False,True,False,6.5344,0.0305,5.5449,1.6812,0.8485706415279138,False,False,0.88,-0.9,
b'VFID5354',187.497906,8.4318185,b'PGC1346685',False,3.7425516,False,False,False,2.513,0.0472,1.0403,8.6289,0.4139673696776761,True,False,0.77,10.0,
b'VFID5355',148.8736935,8.3906304,b'PGC028627',False,3.5642788,True,False,False,6.1178,0.1426,6.4279,36.5714,1.0506881558730263,True,False,0.5,2.8,
b'VFID5356',186.791313,8.3899217,b'PGC040803',False,0.2793303,False,True,False,2.5758,0.0471,0.0135,68.0569,0.0052410901467505235,True,False,0.67,-5.0,
b'VFID5357',190.0497675,8.3837296,b'NGC4598',False,12.671507,False,False,False,8.1052,0.0511,33.7777,58.1762,4.167411044761388,False,False,0.74,-2.0,13.431370721866859
b'VFID5358',184.0496145,8.3734387,b'PGC039260',False,1.710105,True,False,False,195.1155,1943.0508,0.0106,963.6708,5.432679617969869e-05,True,False,0.76,9.8,
b'VFID5359',146.2455225,8.3698321,b'2MASXJ09445892+0822116',False,5.8569937,False,False,False,1.2643,0.0369,0.0,0.0,0.0,False,False,0.64,9.0,
b'VFID5360',187.7140815,8.3600991,b'NGC4488',False,23.028835,False,True,False,15.1908,0.1141,41.985,15.8168,2.7638439055217634,False,False,0.39,-0.1,
b'VFID5361',147.626304,8.360003,b'SDSSJ095030.30+082136.0',False,1.8466629,False,False,False,6.974,17.5101,286.8343,5044.4707,41.12909377688557,True,False,0.66,9.5,
b'VFID5362',193.556445,8.358672,b'PGC1345197',False,4.65825,False,False,False,3.0799,0.047,7.3582,0.011,2.3891035423228026,True,False,0.32,10.0,
b'VFID5363',186.57713999999999,8.3496219,b'PGC040670',False,0.24850725,False,False,False,5.833,0.1049,0.01,357.3,0.0017143836790673753,True,False,0.51,9.4,14.11527164233853
b'VFID5364',240.968595,8.3425569,b'PGC056904',False,23.231476,False,False,False,2.1561,0.018,2.1031,0.1866,0.9754185798432355,False,False,0.32,7.4,
b'VFID5365',185.7701415,8.3333715,b'PGC040177',False,0.44337133,False,False,False,9.4285,0.7,39.2189,1408686.375,4.159611815241025,False,False,0.53,-5.0,
b'VFID5366',219.255312,8.3179403,b'PGC1344367',False,1.5685533,False,False,False,1.3668,0.0495,3.1125,1.2924,2.2772168568920104,False,False,0.76,-5.0,
b'VFID5367',135.534999,8.3017041,b'NGC2731',False,412.4942,False,False,True,3.4549,0.0113,2.5601,0.0102,0.741005528379982,False,True,0.53,3.6,11.834432307728012
b'VFID5368',185.6575005,8.2964001,b'PGC040107',False,2.4464617,False,False,False,3.0066,0.077,0.0103,67.6044,0.003425796580855451,True,False,0.46,9.7,
b'VFID5369',186.0210975,8.2939006,b'SDSSJ122405.09+081737.7',False,0.8652743,False,False,False,1.6543,0.1128,0.01,0.03237,0.006044852807834129,True,False,0.65,10.0,
b'VFID5370',183.9125355,8.283532,b'PGC039230',False,1.2063302,False,False,False,5.3616,0.0787,0.009624,0.0005392,0.0017949865711727844,True,False,0.43,9.6,
b'VFID5371',216.1013715,8.276192,b'UGC09225',False,1.8557045,False,False,False,5.9133,0.1224,2.212,0.9406,0.3740720071702772,False,False,0.49,9.0,
b'VFID5372',193.890285,8.2404659,b'NGC4803',False,14.41944,False,False,False,1.7479,0.5664,134.8742,23145.4746,77.16356770982321,True,False,0.72,-3.5,12.61489418457232
b'VFID5373',193.837464,8.2193238,b'SDSSJ125520.99+081309.5',False,2.28164,False,False,False,2.1193,3.3529,2.1921,64.7596,1.0343509649412541,True,False,0.86,10.0,
b'VFID5374',186.8278755,8.212841,b'PGC040834',False,1.0131018,False,False,False,4.0925,0.1463,1.4176,1.9307,0.34638973732437384,False,False,0.97,-5.0,
b'VFID5375',207.094839,8.2115093,b'PGC1341784',False,2.3799727,False,False,False,1.5972,0.0928,0.01,0.0009,0.006260956674179815,True,False,0.78,10.0,
b'VFID5376',184.00172099999997,8.2022675,b'PGC039264',False,2.362208,False,False,False,5.3714,0.0891,20.424,386.9884,3.8023606508545256,True,False,0.91,-4.0,
b'VFID5377',148.1463195,8.1990796,b'PGC1341454',False,8.162201,False,False,False,1.6938,0.0149,2.7602,667.8059,1.629590270397922,True,False,0.78,6.0,
b'VFID5378',185.6803605,8.1982772,b'NGC4318',False,14.037971,False,False,False,2.0744,0.0084,3.0504,1.3273,1.4704974932510606,False,False,0.66,-4.7,14.17029368481694
b'VFID5379',188.584509,8.1979829,b'NGC4535',False,360.31082,False,False,True,32.5134,0.0533,17.7485,3.961,0.545882620704079,True,False,0.74,5.0,13.831450355196383
b'VFID5380',186.5053005,8.1934996,b'PGC040631',False,0.21733975,False,False,False,3.1053,11.2547,269.9994,1875334400.0,86.94792773645057,True,False,0.93,10.0,
b'VFID5381',204.0093945,8.1864413,b'PGC091299',False,1.9198321,False,False,False,102.3899,116.6288,24.465,2.7163,0.23893958290807982,False,False,0.15,6.6,
b'VFID5382',157.11334349999998,8.1738728,b'AGC208295',False,-0.6847766,True,False,False,483.9341,3246.3108,6.7955,215.8636,0.014042201200535362,True,False,0.32,10.0,
b'VFID5383',218.03471100000002,8.1690324,b'SDSSJ143208.28+081008.9',False,-0.70898455,False,False,False,1.5215,0.4316,6.3619,23.5025,4.181334209661518,True,False,0.8,,
b'VFID5384',184.49023733005168,8.166191376223363,b' ',True,8.044667,False,False,False,0.0,0.0,4.5763,1.6359,inf,False,False,0.0,0.0,
b'VFID5385',184.50130049999999,8.1653004,b'AGC226127',True,-0.8289437,True,False,False,0.0,0.0,205.2817,122052768.0,inf,True,False,0.0,9.0,
b'VFID5386',194.222691,8.1614828,b'PGC044211',False,2.463283,False,False,False,3.8554,0.0606,7.7712,3.8047,2.015666338123152,False,False,0.19,6.0,
b'VFID5387',241.7125515,8.1579515,b'SDSSJ160651.01+080928.6',False,7.9532933,False,False,False,1.2413,0.0261,1.1039,0.3783,0.8893095947796665,False,False,0.63,-5.0,
b'VFID5388',187.3387305,8.1565929,b'NGC4464',False,27.684696,False,False,False,2.3105,0.0074,2.0951,0.1333,0.9067734256654403,False,False,0.72,-2.7,14.216186903557038
b'VFID5389',186.90284100000002,8.1543168,b'NGC4434',False,28.319437,False,False,False,3.6672,0.0133,3.8711,0.5515,1.0556010034904015,False,False,0.94,-4.7,14.142759310449641
b'VFID5390',185.370681,8.1509444,b'PGC039947',False,1.8351134,False,False,False,7.1046,0.9207,82.1155,799.2075,11.558075049967627,False,False,0.53,10.0,
b'VFID5391',194.279166,8.1452782,b'AGC229050',False,0.6299118,False,False,False,5.0171,1.2542,16.9199,363.2575,3.3724462338801295,True,False,0.57,,
b'VFID5392',218.1263805,8.1359135,b'SDSSJ143230.31+080809.0',False,1.5313029,False,False,False,5.8195,0.1539,89.3834,8596.1475,15.35929203539823,True,False,0.7,10.0,
b'VFID5393',204.711648,8.1080604,b'AGC233601',False,1.6711373,False,False,False,6.0437,2.7534,31.5983,3.5496,5.228303853599615,True,False,0.57,10.0,
b'VFID5394',191.197986,8.1069444,b'IC3716',False,4.711503,False,False,False,3.4617,0.0536,0.5948,1.0579,0.17182309270011845,False,False,0.78,10.0,
b'VFID5395',188.149329,8.0924067,b'PGC041592',False,4.93149,False,True,False,2.4244,0.0403,648.6874,33165.2773,267.56616069955453,True,False,0.68,-5.0,
b'VFID5396',186.9784785,8.0904245,b'UGC07580',False,6.6370873,False,False,False,3.2094,0.033,15.1886,31.3984,4.732535676450427,False,False,0.82,-4.2,
b'VFID5397',218.107317,8.0785656,b'NGC5665',False,729.76556,False,False,True,5.8392,0.0188,3.7729,0.0131,0.6461330319221811,False,True,0.78,5.0,11.78205196808208
b'VFID5398',187.7488785,8.0778443,b'NGC4492',False,37.11797,False,False,False,46.1019,2.2104,6.0876,0.0566,0.13204661846908697,False,False,0.94,1.0,14.105879280086576
b'VFID5399',171.51414749999998,8.0755674,b'AGC219119',False,1.0622689,False,False,False,1.8245,0.0,1335.4449,0.0,731.9511647026583,True,False,0.44,10.0,
b'VFID5400',187.5212955,8.0735589,b'PGC041264',False,0.4763531,False,False,False,5.1918,0.1757,1.9694,1.3599,0.37932894179282717,False,False,0.97,-5.0,
b'VFID5401',189.7989,8.0726004,b'PGC042318',False,3.5169952,False,False,False,5.7916,8.6718,185.5118,7100.4849,32.03118309275502,True,False,0.65,-5.0,
b'VFID5402',193.761927,8.0655331,b'NGC4795',False,24.416088,False,True,False,13.2916,0.5917,25.4052,27.4487,1.9113725962261878,True,False,0.92,0.6,12.405577408308268
b'VFID5403',187.39578749999998,8.0579805,b'PGC041180',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,-5.0,
b'VFID5404',189.145602,8.0546897,b'PGC042068',False,8.515558,False,False,False,8.8682,0.1537,4.0959,0.942,0.4618637378498456,False,False,0.61,10.0,
b'VFID5405',193.683111,8.0531055,b'NGC4791',False,40.967102,False,True,False,2.5699,0.0091,3.1592,0.0828,1.229308533405969,False,False,0.62,0.7,12.583822950098304
b'VFID5406',184.1995035,8.0490137,b'PGC039351',False,5.2720585,False,False,False,154.168,562.6835,0.0122,7.1226,7.913445072907478e-05,True,False,0.5,10.0,
b'VFID5407',165.757911,8.0483244,b'PGC4689209',False,0.9144027,False,False,False,2.8143,0.1146,2115.5818,0.0,751.7257577372704,True,False,0.5,10.0,
b'VFID5408',188.13490050000001,8.0453997,b'UGC07688',False,3.9069304,False,False,False,11.3884,0.1947,242.5404,3291.0464,21.297144462786694,False,False,0.75,9.7,
b'VFID5409',142.4423205,8.0433247,b'SDSSJ092946.17+080235.8',False,-2.2755678,False,False,False,0.5078,0.8706,0.01,330400000000000.0,0.019692792437967704,True,False,0.54,10.0,
b'VFID5410',193.358409,8.0355345,b'PGC1337305',False,6.3928666,False,False,False,1.0222,0.0309,12.777,3269.4338,12.499510858931716,True,False,0.97,-5.0,
b'VFID5411',185.748582,8.0309415,b'PGC1337184',False,1.0305008,False,True,False,2.1702,0.1209,47.4224,1080.5597,21.85162657819556,False,False,0.63,-3.5,
b'VFID5412',148.2446415,8.0281601,b'PGC087189',False,-1.9531417,False,False,False,4.5976,0.319,55.9165,221.0863,12.16210631633896,False,False,0.45,9.0,
b'VFID5413',187.0864005,8.0117998,b'PGC041000',False,0.8088531,False,False,False,2.8579,0.0997,0.0103,97.6597,0.0036040449280940554,True,False,0.95,-5.0,14.128375119414766
b'VFID5414',190.292316,8.0040107,b'PGC042537',False,0.5171982,False,False,False,2.6665,0.1095,34.7347,44.2771,13.026326645415336,True,False,0.87,-3.5,
b'VFID5415',166.9863143,8.0011213,b'SDSSJ110755.34+080036.1',False,39.18836,True,False,True,9.7252,0.0821,8.7919,0.2543,0.9040328219471065,False,False,0.4,,11.683238436333468
b'VFID5416',187.444536,7.999724,b'NGC4472',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,-4.8,14.194068118077423
b'VFID5417',254.1605325,7.998744,b'PGC2801031',False,-2.9790034,False,False,False,6.3632,0.1788,8.7055,0.0195,1.368100955494091,True,False,0.89,10.0,
b'VFID5418',161.18877,7.9987288,b'SDSSJ104445.31+075955.7',False,-0.26844943,False,False,False,2.6842,0.0986,17.7233,475.2745,6.602823932642872,True,False,0.98,10.0,
b'VFID5419',257.877885,7.9945757,b'UGC10743',False,291.4786,False,False,True,3.1243,0.0164,0.0146,0.0149,0.004673046762474794,True,False,0.28,1.0,11.155681376289223
b'VFID5420',112.7487495,7.9930564,b'AGC171462',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,,
b'VFID5421',187.376091,7.9928797,b'NGC4467',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,-4.8,
b'VFID5422',241.8041085,7.978973,b'NGC6063',False,93.24311,False,True,True,7.3436,0.019,7.7526,0.0624,1.0556947546162645,False,False,0.57,5.8,11.562438160950586
b'VFID5423',189.8532,7.965436,b'IC3617',False,8.846443,False,False,False,9.128,0.0537,6.795,1.3479,0.7444127957931639,False,False,0.36,9.9,
b'VFID5424',141.650307,7.9544429,b'NGC2882',False,231.47249,False,False,True,7.05,0.0175,6.4833,0.0269,0.9196170212765957,False,True,0.4,5.3,11.841437094881657
b'VFID5425',185.671449,7.9503559,b'PGC040115',False,8.276208,False,False,False,4.7889,0.1075,51.3811,565.2144,10.729207124809456,True,False,0.55,-1.8,
b'VFID5426',187.40443800000003,7.9327363,b'PGC041185',False,0.0,False,False,False,0.0,0.0,0.0,0.0,,False,False,0.0,-5.0,
b'VFID5427',184.054314,7.9291558,b'PGC039288',False,7.511597,False,False,False,3.399,0.0774,0.6428,0.4011,0.18911444542512504,False,False,0.62,-3.5,
b'VFID5428',168.2195715,7.9219582,b'PGC1334441',False,-0.012655905,False,False,False,41.3162,86.9731,0.0123,90.7766,0.0002977040482909851,True,False,0.51,10.0,
b'VFID5429',186.69458400000002,7.9188501,b'NGC4416',False,179.3721,False,False,True,7.6302,0.0368,6.2544,0.0619,0.8196901785012188,False,True,0.92,5.9,14.388449385853876
b'VFID5430',193.7928405,7.9179298,b'UGC08042',False,19.770859,False,False,False,4.8462,0.1041,2.4589,0.3627,0.5073872312327184,False,False,0.85,5.5,
b'VFID5431',185.70111,7.9136107,b'PGC040136',False,0.17711481,False,False,False,11.2005,2.5604,4.6382,90.9647,0.4141065131020937,True,False,0.77,9.8,14.253185365857448
b'VFID5432',193.847592,7.9099023,b'UGC08045',False,43.138294,False,False,True,5.7516,0.0444,5.2102,1.6188,0.9058696710480563,False,True,0.68,9.8,12.248516339586436
b'VFID5433',195.9078,7.9039998054504395,b'PGC045112',False,55.19364,False,False,True,2.4191,0.0227,2.8183,0.0593,1.1650200487784714,False,True,0.78,,11.636230384210032
b'VFID5434',142.54293299999998,7.9027107,b'IC0540',False,70.50213,False,True,False,4.1128,0.0124,3.0385,0.0542,0.7387910912273876,False,False,0.26,2.1,12.252715225001259
b'VFID5435',186.212073,7.8989806,b'AGC227889',False,-0.59464204,False,False,False,0.9368,41.1843,20.1613,125925.4844,21.521456020495304,True,False,0.9,,
b'VFID5436',189.5868825,7.8914988,b'UGC07802',False,24.712437,False,False,False,8.8038,0.0486,6.3996,0.2256,0.7269133783139099,False,False,0.16,6.1,
b'VFID5437',130.091667,7.89,b'AGC182493',False,-0.238938,True,False,False,4.8448,0.4298,7.1956,4094.6987,1.4852212681638044,True,False,0.28,,
b'VFID5438',183.741822,7.8844334,b'SDSSJ121458.02+075304.2',False,1.3550283,False,False,False,9.5615,12.947,3.1317,62.3729,0.3275322909585316,True,False,0.85,-5.0,
b'VFID5439',187.31103,7.8775206,b'PGC041130',False,0.21714416,False,True,False,7.0067,0.3548,189.5148,7973.8623,27.04765438794297,True,False,0.93,-5.0,
b'VFID5440',188.4071505,7.8714856,b'PGC041726',False,-0.45724827,False,False,False,7.2919,0.0798,0.01,359800000.0,0.0013713846871185836,True,False,0.33,-4.3,
b'VFID5441',184.840614,7.8706919,b'IC3148',False,8.57399,False,False,False,5.0059,0.1013,40.4033,146.8761,8.07113605944985,False,False,0.67,8.5,
b'VFID5442',182.6875215,7.8679726,b'SDSSJ121044.99+075205.0',False,-1.6107389,False,False,False,2.0587,0.0922,0.01,1081000000000.0,0.004857434303201049,True,False,0.47,10.0,
b'VFID5443',184.2088245,7.86245,b'LSBVCC378',False,1.0846368,False,False,False,1.741,0.1854,0.01,196.8,0.005743825387708214,True,False,0.65,-5.0,
b'VFID5444',221.339337,7.8623889,b'UGC09500',False,0.28737664,False,False,False,23.7031,1.888,45.3848,119.2208,1.9147200155253954,False,False,0.41,8.9,
b'VFID5445',184.712052,7.8619814,b'IC3131',False,3.455854,False,False,False,6.5369,0.04,3.5381,0.5872,0.5412504398109196,False,False,0.96,-3.5,14.183641866935147
b'VFID5446',168.25090799999998,7.8619788,b'PGC034135',False,21.512579,False,False,False,5.4325,0.0215,7.2436,1280.0427,1.333382420616659,True,False,0.23,5.9,
b'VFID5447',188.33693549999998,7.8544766,b'PGC041699',False,0.89984,False,True,False,1.2364,0.0461,5.7691,3512.845,4.666046586865092,True,False,0.96,-5.0,
b'VFID5448',195.754536,7.852194,b'PGC045057',False,1.6176655,False,False,False,2.0389,0.0351,0.0137,0.0031,0.006719309431556231,True,False,0.49,1.0,11.693667309978007
