Week of:,Week Number,World,Data,,,,,,,,Min,Max,Average,Data Points,Observed Variance,Prev 1W Average,Prev 2W Average,Prev 3W Average,Prev 4W Average,Prev 5W Average,Prev 6W Average,Prev 7W Average,Prev 8W Average,Prev 9W Average,Prev 10W Average
,43,453,26,17,,,,,,,17,26,21.5,2,9,17.33333333,36.66666667,27,,43,26.66666667,38,,24,
,43,454,37,,,,,,,,37,37,37,1,0,37.5,11.5,21,40.66666667,27,36.2,8.4,,16,
,43,455,20,25,28,27,28,,,,20,28,25.6,5,8,25.33333333,29.4,9,,20.5,15.66666667,11,,22.5,
,43,456,26,27,12,,,,,,12,27,21.66666667,3,15,8,34.5,12.66666667,,38.6,7.333333333,28.5,,29,
,43,468 (500),10,8,5,,,,,,5,10,7.666666667,3,5,29,0,22,23,30.5,,39,,29.33333333,
,43,469,20,,,,,,,,20,20,20,1,0,24.33333333,2,28.33333333,39.5,36.5,7,32.33333333,,4,
,43,475,41,43,,,,,,,41,43,42,2,2,46,15,6.333333333,27,41,20.5,36.33333333,,32,
,43,476,15,,,,,,,,15,15,15,1,0,36.375,13,37.33333333,35.5,19,20.75,28,,28,
,43,483,25,33,,,,,,,25,33,29,2,8,27.66666667,14,10,30.66666667,12,13.66666667,41,,6,
,43,497,11,4,5,,,,,,4,11,6.666666667,3,7,14,16.75,13.8,,32,9.5,28,,23.66666667,
,43,498,12,,,,,,,,12,12,12,1,0,31.5,21.5,36.2,25,33,8,28.5,,24,
,43,499,41,39,35,,,,,,35,41,38.33333333,3,6,16,35,33,25.5,26.5,8,37.66666667,,8.666666667,
,43,500,44,34,36,38,35,,,,34,44,37.4,5,10,17.33333333,13,24,36,35,17.4,15.5,,23,
,43,501,16,26,,,,,,,16,26,21,2,10,26.33333333,19,24,8,22,21,17,,22,
,43,530 (750),7,,,,,,,,7,7,7,1,0,12,7,,10,36,27,35,,7.666666667,
,43,537,23,15,11,20,,,,,11,23,17.25,4,12,24.5,6,20,20,26,7,26,,15,
,43,544,35,43,34,35,,,,,34,43,36.75,4,9,18,14.5,13.5,23,40.5,15,42.5,,13.75,
,43,545,23,,,,,,,,23,23,23,1,0,22,14,27,21,32,36.5,18,,33.16666667,
,43,546,7,,,,,,,,7,7,7,1,0,17.66666667,8,15.66666667,28,20.2,27,41.66666667,,26.4,
,43,547,3,12,4,12,7,,,,3,12,7.6,5,9,14,26,10.5,43,21,13.5,22,,26,
,43,552,16,23,,,,,,,16,23,19.5,2,7,29.5,30,26.25,36,20,7,33,,18,
,43,553,20,20,10,,,,,,10,20,16.66666667,3,10,29.2,31.33333333,16,43,28,29.5,11,,10.66666667,
,43,554,29,,,,,,,,29,29,29,1,0,28.2,7,21,34,17,13.5,33,,8.166666667,
,43,555,19,32,,,,,,,19,32,25.5,2,13,11.5,11.75,11.33333333,,29,31.2,19,,14,
,43,561 (pvp),38,,,,,,,,38,38,38,1,0,,,,25,,,12,,13.5,
,43,571,10,19,12,,,,,,10,19,13.66666667,3,9,38.66666667,19,22,,,41.2,30,,19.33333333,
,43,575,29,31,31,,,,,,29,31,30.33333333,3,2,33,26,28,37,39.5,15.25,12,,2,
,43,577 (pvp),,,,,,,,,,,,0,,18.5,,12.5,,,36,,,,
30/Apr/25,44,301,29,21,24,,,,,,21,29,24.66666667,3,8,22.5,32,15,16,,38,9.5,,,29
,44,308,28,,,,,,,,28,28,28,1,0,25,26.66666667,31,30,20,41,35.75,34,,28.33333333
,44,316,37,30,26,,,,,,26,37,31,3,11,17,20.5,18,38.5,38.66666667,24,30,20,,24.33333333
,44,326,17,4,7,,,,,,4,17,9.333333333,3,13,16,15,7,19,,37,26,35.5,,28
,44,335,29,31,40,,,,,,29,40,33.33333333,3,11,14,38,32.8,10,31,31.5,14,29.5,,18
,44,372 (750),28,39,42,,,,,,28,42,36.33333333,3,14,12,25,13,,,32.5,14,7.5,,11
,44,379,10,,,,,,,,10,10,10,1,0,13,31,23,24.33333333,35,23.5,32,16,,14
,44,380,12,14,,,,,,,12,14,13,2,2,32,38.66666667,22,31,26,44,35,17,,9.5
,44,381 (500),29,28,32,,,,,,28,32,29.66666667,3,4,34,34,27.66666667,,,40,34.5,39,,29
,44,382,8,,,,,,,,8,8,8,1,0,12.75,39.75,32,26,32,27.66666667,23,20,,21
,44,383,11,2,5,,,,,,2,11,6,3,9,14.5,34,31.66666667,28,31,36,19,18.5,,12
,44,384,29,32,,,,,,,29,32,30.5,2,3,35.2,30,10.33333333,34.66666667,31,22,27,8,,22
,44,393 (750),21,,,,,,,,21,21,21,1,0,17,41,32,35,,33,,19.5,,29
,44,397,30,32,,,,,,,30,32,31,2,2,35.5,26.5,17,28,35,25.5,17,16.25,,19
,44,398,25,26,23,,,,,,23,26,24.66666667,3,3,19.4,24.5,19.25,35.5,17.5,32.5,32,34,,32.33333333
,44,399,26,18,,,,,,,18,26,22,2,8,12,40,27.5,32.75,32,30,29,12,,11.5
,44,413 (500),27,31,32,,,,,,27,32,30,3,5,14,39.33333333,38.5,9,,20,17.5,38,,27.75
,44,414 (750),33,32,29,,,,,,29,33,31.33333333,3,4,32.5,27.5,31.5,,,31,19,8,,22
,44,417,11,,,,,,,,11,11,11,1,0,16,34,22.5,23,35,29.5,38,28,,18.5
,44,418,15,,,,,,,,15,15,15,1,0,25.33333333,28.75,,10,,21,18.66666667,10.5,,27.66666667
,44,419 (500),27,,,,,,,,27,27,27,1,0,30,24,37,28,,42,32,33,,7.5
,44,427 (500),23,,,,,,,,23,23,23,1,0,28,13.5,17,20,33,42,24,29.2,,8
,44,430,26,29,,,,,,,26,29,27.5,2,3,18,26.66666667,7,31,45,25,8,40,,24.5
,44,431,4,11,,,,,,,4,11,7.5,2,7,35.5,27,12.5,32,36,12,5,29,,23.16666667
,44,432 (750),34,37,28,,,,,,28,37,33,3,9,,24,15,25,,29,27,40,,17
,44,433,9,8,3,17,7,3,,,3,17,7.833333333,6,14,19,7,32,29,12,36,19.5,28,,9
,44,434,18,,,,,,,,18,18,18,1,0,31,30.33333333,35.5,15.25,39,17,18,21.5,,22
,44,435,9,19,,,,,,,9,19,14,2,10,19,35.33333333,27.33333333,30,19.5,41.5,32,10,,14.66666667
,44,436,32,31,,,,,,,31,32,31.5,2,1,19,13.5,27.2,32,31.66666667,25.5,12.66666667,26.33333333,,22
,44,437,28,28,,,,,,,28,28,28,2,0,8.666666667,22,35,14.66666667,25,28,33.33333333,20.33333333,,15
,44,451,24,29,31,,,,,,24,31,28,3,7,24.42857143,17,25,29.66666667,,40,17.5,23,,5.333333333
,44,452,11,18,8,,,,,,8,18,12.33333333,3,10,24,29.5,19,13,24,16,6,26,,2
,44,453,6,,,,,,,,6,6,6,1,0,21.5,17.33333333,36.66666667,27,,43,26.66666667,38,,24
,44,454,6,,,,,,,,6,6,6,1,0,37,37.5,11.5,21,40.66666667,27,36.2,8.4,,16
,44,455,33,28,,,,,,,28,33,30.5,2,5,25.6,25.33333333,29.4,9,,20.5,15.66666667,11,,22.5
,44,456,26,32,,,,,,,26,32,29,2,6,21.66666667,8,34.5,12.66666667,,38.6,7.333333333,28.5,,29
,44,468 (500),28,,,,,,,,28,28,28,1,0,7.666666667,29,0,22,23,30.5,,39,,29.33333333
,44,469,32,32,,,,,,,32,32,32,2,0,20,24.33333333,2,28.33333333,39.5,36.5,7,32.33333333,,4
,44,475,20,33,19,20,,,,,19,33,23,4,14,42,46,15,6.333333333,27,41,20.5,36.33333333,,32
,44,476,21,20,,,,,,,20,21,20.5,2,1,15,36.375,13,37.33333333,35.5,19,20.75,28,,28
,44,483,33,36,,,,,,,33,36,34.5,2,3,29,27.66666667,14,10,30.66666667,12,13.66666667,41,,6
,44,497,13,9,,,,,,,9,13,11,2,4,6.666666667,14,16.75,13.8,,32,9.5,28,,23.66666667
,44,498,25,25,27,,,,,,25,27,25.66666667,3,2,12,31.5,21.5,36.2,25,33,8,28.5,,24
,44,499,43,41,,,,,,,41,43,42,2,2,38.33333333,16,35,33,25.5,26.5,8,37.66666667,,8.666666667
,44,500,12,1,,,,,,,1,12,6.5,2,11,37.4,17.33333333,13,24,36,35,17.4,15.5,,23
,44,501,42,39,,,,,,,39,42,40.5,2,3,21,26.33333333,19,24,8,22,21,17,,22
,44,530 (750),10,12,,,,,,,10,12,11,2,2,7,12,7,,10,36,27,35,,7.666666667
,44,537,18,,,,,,,,18,18,18,1,0,17.25,24.5,6,20,20,26,7,26,,15
,44,544,19,,,,,,,,19,19,19,1,0,36.75,18,14.5,13.5,23,40.5,15,42.5,,13.75
,44,545,14,9,,,,,,,9,14,11.5,2,5,23,22,14,27,21,32,36.5,18,,33.16666667
,44,546,8,8,10,0,,,,,0,10,6.5,3,10,7,17.66666667,8,15.66666667,28,20.2,27,41.66666667,,26.4
,44,547,15,24,,,,,,,15,24,19.5,2,9,7.6,14,26,10.5,43,21,13.5,22,,26
,44,552,14,7,13,,,,,,7,14,11.33333333,3,7,19.5,29.5,30,26.25,36,20,7,33,,18
,44,553,39,30,,,,,,,30,39,34.5,2,9,16.66666667,29.2,31.33333333,16,43,28,29.5,11,,10.66666667
,44,554,26,30,22,,,,,,22,30,26,3,8,29,28.2,7,21,34,17,13.5,33,,8.166666667
,44,555,24,,,,,,,,24,24,24,1,0,25.5,11.5,11.75,11.33333333,,29,31.2,19,,14
,44,561 (pvp),,,,,,,,,,,,0,,38,,,,25,,,12,,13.5
,44,571,42,,,,,,,,42,42,42,1,0,13.66666667,38.66666667,19,22,,,41.2,30,,19.33333333
,44,575,6,,,,,,,,6,6,6,1,0,30.33333333,33,26,28,37,39.5,15.25,12,,2
,44,577 (pvp),15,,,,,,,,15,15,15,1,0,,18.5,,12.5,,,36,,,
07/May/25,45,301,22,,,,,,,,22,22,22,1,0,24.66666667,22.5,32,15,16,,38,9.5,,
,45,308,32,39,40,34,,,,,32,40,36.25,4,8,28,25,26.66666667,31,30,20,41,35.75,34,
,45,316,6,12,,,,,,,6,12,9,2,6,31,17,20.5,18,38.5,38.66666667,24,30,20,
,45,326,21,14,,,,,,,14,21,17.5,2,7,9.333333333,16,15,7,19,,37,26,35.5,
,45,335,31,44,35,30,,,,,30,44,35,4,14,33.33333333,14,38,32.8,10,31,31.5,14,29.5,
,45,372 (750),7,,,,,,,,7,7,7,1,0,36.33333333,12,25,13,,,32.5,14,7.5,
,45,379,22,13,,,,,,,13,22,17.5,2,9,10,13,31,23,24.33333333,35,23.5,32,16,
,45,380,15,,,,,,,,15,15,15,1,0,13,32,38.66666667,22,31,26,44,35,17,
,45,381 (500),36,,,,,,,,36,36,36,1,0,29.66666667,34,34,27.66666667,,,40,34.5,39,
,45,382,23,27,29,21,,,,,21,29,25,4,8,8,12.75,39.75,32,26,32,27.66666667,23,20,
,45,383,14,23,33,,,,,,14,33,23.33333333,3,19,6,14.5,34,31.66666667,28,31,36,19,18.5,
,45,384,29,38,,,,,,,29,38,33.5,2,9,30.5,35.2,30,10.33333333,34.66666667,31,22,27,8,
,45,393 (750),13,,,,,,,,13,13,13,1,0,21,17,41,32,35,,33,,19.5,
,45,397,3,,,,,,,,3,3,3,1,0,31,35.5,26.5,17,28,35,25.5,17,16.25,
,45,398,44,42,30,,,,,,30,44,38.66666667,3,14,24.66666667,19.4,24.5,19.25,35.5,17.5,32.5,32,34,
,45,399,16,,,,,,,,16,16,16,1,0,22,12,40,27.5,32.75,32,30,29,12,
,45,413 (500),31,35,38,40,,,,,31,40,36,4,9,30,14,39.33333333,38.5,9,,20,17.5,38,
,45,414 (750),23,,,,,,,,23,23,23,1,0,31.33333333,32.5,27.5,31.5,,,31,19,8,
,45,417,24,31,,,,,,,24,31,27.5,2,7,11,16,34,22.5,23,35,29.5,38,28,
,45,418,8,,,,,,,,8,8,8,1,0,15,25.33333333,28.75,,10,,21,18.66666667,10.5,
,45,419 (500),28,,,,,,,,28,28,28,1,0,27,30,24,37,28,,42,32,33,
,45,427 (500),28,22,,,,,,,22,28,25,2,6,23,28,13.5,17,20,33,42,24,29.2,
,45,430,31,29,41,36,,,,,29,41,34.25,4,12,27.5,18,26.66666667,7,31,45,25,8,40,
,45,431,33,,,,,,,,33,33,33,1,0,7.5,35.5,27,12.5,32,36,12,5,29,
,45,432 (750),5,,,,,,,,5,5,5,1,0,33,,24,15,25,,29,27,40,
,45,433,37,40,,,,,,,37,40,38.5,2,3,7.833333333,19,7,32,29,12,36,19.5,28,
,45,434,5,20,18,,,,,,5,20,14.33333333,3,15,18,31,30.33333333,35.5,15.25,39,17,18,21.5,
,45,435,22,,,,,,,,22,22,22,1,0,14,19,35.33333333,27.33333333,30,19.5,41.5,32,10,
,45,436,22,28,23,19,,,,,19,28,23,4,9,31.5,19,13.5,27.2,32,31.66666667,25.5,12.66666667,26.33333333,
,45,437,15,2,,,,,,,2,15,8.5,2,13,28,8.666666667,22,35,14.66666667,25,28,33.33333333,20.33333333,
,45,451,25,29,34,,,,,,25,34,29.33333333,3,9,28,24.42857143,17,25,29.66666667,,40,17.5,23,
,45,452,35,33,,,,,,,33,35,34,2,2,12.33333333,24,29.5,19,13,24,16,6,26,
,45,453,34,15,,,,,,,15,34,24.5,2,19,6,21.5,17.33333333,36.66666667,27,,43,26.66666667,38,
,45,454,7,5,,,,,,,5,7,6,2,2,6,37,37.5,11.5,21,40.66666667,27,36.2,8.4,
,45,455,25,16,,,,,,,16,25,20.5,2,9,30.5,25.6,25.33333333,29.4,9,,20.5,15.66666667,11,
,45,456,23,,,,,,,,23,23,23,1,0,29,21.66666667,8,34.5,12.66666667,,38.6,7.333333333,28.5,
,45,468 (500),26,,,,,,,,26,26,26,1,0,28,7.666666667,29,0,22,23,30.5,,39,
,45,469,39,34,34,,,,,,34,39,35.66666667,3,5,32,20,24.33333333,2,28.33333333,39.5,36.5,7,32.33333333,
,45,475,21,26,,,,,,,21,26,23.5,2,5,23,42,46,15,6.333333333,27,41,20.5,36.33333333,
,45,476,17,16,,,,,,,16,17,16.5,2,1,20.5,15,36.375,13,37.33333333,35.5,19,20.75,28,
,45,483,21,,,,,,,,21,21,21,1,0,34.5,29,27.66666667,14,10,30.66666667,12,13.66666667,41,
,45,497,18,,,,,,,,18,18,18,1,0,11,6.666666667,14,16.75,13.8,,32,9.5,28,
,45,498,16,,,,,,,,16,16,16,1,0,25.66666667,12,31.5,21.5,36.2,25,33,8,28.5,
,45,499,21,34,,,,,,,21,34,27.5,2,13,42,38.33333333,16,35,33,25.5,26.5,8,37.66666667,
,45,500,2,,,,,,,,2,2,2,1,0,6.5,37.4,17.33333333,13,24,36,35,17.4,15.5,
,45,501,23,29,,,,,,,23,29,26,2,6,40.5,21,26.33333333,19,24,8,22,21,17,
,45,530 (750),25,,,,,,,,25,25,25,1,0,11,7,12,7,,10,36,27,35,
,45,537,12,19,,,,,,,12,19,15.5,2,7,18,17.25,24.5,6,20,20,26,7,26,
,45,544,36,42,29,,,,,,29,42,35.66666667,3,13,19,36.75,18,14.5,13.5,23,40.5,15,42.5,
,45,545,15,8,12,,,,,,8,15,11.66666667,3,7,11.5,23,22,14,27,21,32,36.5,18,
,45,546,8,11,,,,,,,8,11,9.5,2,3,6.5,7,17.66666667,8,15.66666667,28,20.2,27,41.66666667,
,45,547,6,10,,,,,,,6,10,8,2,4,19.5,7.6,14,26,10.5,43,21,13.5,22,
,45,552,31,,,,,,,,31,31,31,1,0,11.33333333,19.5,29.5,30,26.25,36,20,7,33,
,45,553,20,,,,,,,,20,20,20,1,0,34.5,16.66666667,29.2,31.33333333,16,43,28,29.5,11,
,45,554,3,5,14,,,,,,3,14,7.333333333,3,11,26,29,28.2,7,21,34,17,13.5,33,
,45,555,23,36,28,,,,,,23,36,29,3,13,24,25.5,11.5,11.75,11.33333333,,29,31.2,19,
,45,561 (pvp),,,,,,,,,,,,0,,,38,,,,25,,,12,
,45,571,31,,,,,,,,31,31,31,1,0,42,13.66666667,38.66666667,19,22,,,41.2,30,
,45,575,6,20,9,,,,,,6,20,11.66666667,3,14,6,30.33333333,33,26,28,37,39.5,15.25,12,
,45,577 (pvp),,,,,,,,,,,,0,,15,,18.5,,12.5,,,36,,
14/May/25,46,301,15,28,,,,,,,15,28,21.5,2,13,22,24.66666667,22.5,32,15,16,,38,9.5,
,46,308,19,,,,,,,,19,19,19,1,0,36.25,28,25,26.66666667,31,30,20,41,35.75,34
,46,316,37,,,,,,,,37,37,37,1,0,9,31,17,20.5,18,38.5,38.66666667,24,30,20
,46,326,11,18,10,,,,,,10,18,13,3,8,17.5,9.333333333,16,15,7,19,,37,26,35.5
,46,335,20,,,,,,,,20,20,20,1,0,35,33.33333333,14,38,32.8,10,31,31.5,14,29.5
,46,372 (750),12,26,,,,,,,12,26,19,2,14,7,36.33333333,12,25,13,,,32.5,14,7.5
,46,379,7,,,,,,,,7,7,7,1,0,17.5,10,13,31,23,24.33333333,35,23.5,32,16
,46,380,6,17,,,,,,,6,17,11.5,2,11,15,13,32,38.66666667,22,31,26,44,35,17
,46,381 (500),13,,,,,,,,13,13,13,1,0,36,29.66666667,34,34,27.66666667,,,40,34.5,39
,46,382,28,23,,,,,,,23,28,25.5,2,5,25,8,12.75,39.75,32,26,32,27.66666667,23,20
,46,383,34,29,,,,,,,29,34,31.5,2,5,23.33333333,6,14.5,34,31.66666667,28,31,36,19,18.5
,46,384,27,29,,,,,,,27,29,28,2,2,33.5,30.5,35.2,30,10.33333333,34.66666667,31,22,27,8
,46,393 (750),29,21,,,,,,,21,29,25,2,8,13,21,17,41,32,35,,33,,19.5
,46,397,45,38,37,,,,,,37,45,40,3,8,3,31,35.5,26.5,17,28,35,25.5,17,16.25
,46,398,29,25,,,,,,,25,29,27,2,4,38.66666667,24.66666667,19.4,24.5,19.25,35.5,17.5,32.5,32,34
,46,399,7,9,13,10,,,,,7,13,9.75,4,6,16,22,12,40,27.5,32.75,32,30,29,12
,46,413 (500),23,16,17,,,,,,16,23,18.66666667,3,7,36,30,14,39.33333333,38.5,9,,20,17.5,38
,46,414 (750),38,34,,,,,,,34,38,36,2,4,23,31.33333333,32.5,27.5,31.5,,,31,19,8
,46,417,34,,,,,,,,34,34,34,1,0,27.5,11,16,34,22.5,23,35,29.5,38,28
,46,418,26,26,30,,,,,,26,30,27.33333333,3,4,8,15,25.33333333,28.75,,10,,21,18.66666667,10.5
,46,419 (500),18,,,,,,,,18,18,18,1,0,28,27,30,24,37,28,,42,32,33
,46,427 (500),30,34,,,,,,,30,34,32,2,4,25,23,28,13.5,17,20,33,42,24,29.2
,46,430,21,32,35,,,,,,21,35,29.33333333,3,14,34.25,27.5,18,26.66666667,7,31,45,25,8,40
,46,431,29,29,,,,,,,29,29,29,2,0,33,7.5,35.5,27,12.5,32,36,12,5,29
,46,432 (750),12,,,,,,,,12,12,12,1,0,5,33,,24,15,25,,29,27,40
,46,433,16,24,12,,,,,,12,24,17.33333333,3,12,38.5,7.833333333,19,7,32,29,12,36,19.5,28
,46,434,14,,,,,,,,14,14,14,1,0,14.33333333,18,31,30.33333333,35.5,15.25,39,17,18,21.5
,46,435,12,8,,,,,,,8,12,10,2,4,22,14,19,35.33333333,27.33333333,30,19.5,41.5,32,10
,46,436,15,20,14,,,,,,14,20,16.33333333,3,6,23,31.5,19,13.5,27.2,32,31.66666667,25.5,12.66666667,26.33333333
,46,437,7,1,11,,,,,,1,11,6.333333333,3,10,8.5,28,8.666666667,22,35,14.66666667,25,28,33.33333333,20.33333333
,46,451,39,33,,,,,,,33,39,36,2,6,29.33333333,28,24.42857143,17,25,29.66666667,,40,17.5,23
,46,452,21,,,,,,,,21,21,21,1,0,34,12.33333333,24,29.5,19,13,24,16,6,26
,46,453,30,39,30,41,,,,,30,41,35,4,11,24.5,6,21.5,17.33333333,36.66666667,27,,43,26.66666667,38
,46,454,19,22,,,,,,,19,22,20.5,2,3,6,6,37,37.5,11.5,21,40.66666667,27,36.2,8.4
,46,455,35,,,,,,,,35,35,35,1,0,20.5,30.5,25.6,25.33333333,29.4,9,,20.5,15.66666667,11
,46,456,33,23,,,,,,,23,33,28,2,10,23,29,21.66666667,8,34.5,12.66666667,,38.6,7.333333333,28.5
,46,468 (500),22,10,10,12,,,,,10,22,13.5,4,12,26,28,7.666666667,29,0,22,23,30.5,,39
,46,469,25,33,,,,,,,25,33,29,2,8,35.66666667,32,20,24.33333333,2,28.33333333,39.5,36.5,7,32.33333333
,46,475,9,,,,,,,,9,9,9,1,0,23.5,23,42,46,15,6.333333333,27,41,20.5,36.33333333
,46,476,31,,,,,,,,31,31,31,1,0,16.5,20.5,15,36.375,13,37.33333333,35.5,19,20.75,28
,46,483,33,25,,,,,,,25,33,29,2,8,21,34.5,29,27.66666667,14,10,30.66666667,12,13.66666667,41
,46,497,40,41,41,,,,,,40,41,40.66666667,3,1,18,11,6.666666667,14,16.75,13.8,,32,9.5,28
,46,498,22,,,,,,,,22,22,22,1,0,16,25.66666667,12,31.5,21.5,36.2,25,33,8,28.5
,46,499,16,11,,,,,,,11,16,13.5,2,5,27.5,42,38.33333333,16,35,33,25.5,26.5,8,37.66666667
,46,500,0,9,,,,,,,0,9,4.5,1,9,2,6.5,37.4,17.33333333,13,24,36,35,17.4,15.5
,46,501,4,,,,,,,,4,4,4,1,0,26,40.5,21,26.33333333,19,24,8,22,21,17
,46,530 (750),22,,,,,,,,22,22,22,1,0,25,11,7,12,7,,10,36,27,35
,46,537,13,5,1,,,,,,1,13,6.333333333,3,12,15.5,18,17.25,24.5,6,20,20,26,7,26
,46,544,14,,,,,,,,14,14,14,1,0,35.66666667,19,36.75,18,14.5,13.5,23,40.5,15,42.5
,46,545,7,13,,,,,,,7,13,10,2,6,11.66666667,11.5,23,22,14,27,21,32,36.5,18
,46,546,26,31,,,,,,,26,31,28.5,2,5,9.5,6.5,7,17.66666667,8,15.66666667,28,20.2,27,41.66666667
,46,547,21,25,26,,,,,,21,26,24,3,5,8,19.5,7.6,14,26,10.5,43,21,13.5,22
,46,552,10,14,24,,,,,,10,24,16,3,14,31,11.33333333,19.5,29.5,30,26.25,36,20,7,33
,46,553,37,40,,,,,,,37,40,38.5,2,3,20,34.5,16.66666667,29.2,31.33333333,16,43,28,29.5,11
,46,554,2,14,12,,,,,,2,14,9.333333333,3,12,7.333333333,26,29,28.2,7,21,34,17,13.5,33
,46,555,25,22,24,27,35,,,,22,35,26.6,5,13,29,24,25.5,11.5,11.75,11.33333333,,29,31.2,19
,46,561 (pvp),,,,,,,,,,,,0,,,,38,,,,25,,,12
,46,571,27,21,,,,,,,21,27,24,2,6,31,42,13.66666667,38.66666667,19,22,,,41.2,30
,46,575,20,32,,,,,,,20,32,26,2,12,11.66666667,6,30.33333333,33,26,28,37,39.5,15.25,12
,46,577 (pvp),,,,,,,,,,,,0,,,15,,18.5,,12.5,,,36,
21/May/25,47,301,,,,,,,,,,,,0,,21.5,22,24.66666667,22.5,32,15,16,,38,9.5
,47,308,22,,,,,,,,22,22,22,1,0,19,36.25,28,25,26.66666667,31,30,20,41,35.75
,47,316,32,41,,,,,,,32,41,36.5,2,9,37,9,31,17,20.5,18,38.5,38.66666667,24,30
,47,326,36,26,41,27,,,,,26,41,32.5,4,15,13,17.5,9.333333333,16,15,7,19,,37,26
,47,335,28,,,,,,,,28,28,28,1,0,20,35,33.33333333,14,38,32.8,10,31,31.5,14
,47,372 (750),37,,,,,,,,37,37,37,1,0,19,7,36.33333333,12,25,13,,,32.5,14
,47,379,33,20,,,,,,,20,33,26.5,2,13,7,17.5,10,13,31,23,24.33333333,35,23.5,32
,47,380,16,14,,,,,,,14,16,15,2,2,11.5,15,13,32,38.66666667,22,31,26,44,35
,47,381 (500),41,,,,,,,,41,41,41,1,0,13,36,29.66666667,34,34,27.66666667,,,40,34.5
,47,382,20,,,,,,,,20,20,20,1,0,25.5,25,8,12.75,39.75,32,26,32,27.66666667,23
,47,383,19,13,,,,,,,13,19,16,2,6,31.5,23.33333333,6,14.5,34,31.66666667,28,31,36,19
,47,384,14,,,,,,,,14,14,14,1,0,28,33.5,30.5,35.2,30,10.33333333,34.66666667,31,22,27
,47,393 (750),43,28,,,,,,,28,43,35.5,2,15,25,13,21,17,41,32,35,,33,
,47,397,13,8,,,,,,,8,13,10.5,2,5,40,3,31,35.5,26.5,17,28,35,25.5,17
,47,398,24,27,,,,,,,24,27,25.5,2,3,27,38.66666667,24.66666667,19.4,24.5,19.25,35.5,17.5,32.5,32
,47,399,44,43,,,,,,,43,44,43.5,2,1,9.75,16,22,12,40,27.5,32.75,32,30,29
,47,413 (500),17,,,,,,,,17,17,17,1,0,18.66666667,36,30,14,39.33333333,38.5,9,,20,17.5
,47,414 (750),33,,,,,,,,33,33,33,1,0,36,23,31.33333333,32.5,27.5,31.5,,,31,19
,47,417,33,,,,,,,,33,33,33,1,0,34,27.5,11,16,34,22.5,23,35,29.5,38
,47,418,34,,,,,,,,34,34,34,1,0,27.33333333,8,15,25.33333333,28.75,,10,,21,18.66666667
,47,419 (500),35,,,,,,,,35,35,35,1,0,18,28,27,30,24,37,28,,42,32
,47,427 (500),35,,,,,,,,35,35,35,1,0,32,25,23,28,13.5,17,20,33,42,24
,47,430,32,45,30,,,,,,30,45,35.66666667,3,15,29.33333333,34.25,27.5,18,26.66666667,7,31,45,25,8
,47,431,34,27,35,37,,,,,27,37,33.25,4,10,29,33,7.5,35.5,27,12.5,32,36,12,5
,47,432 (750),10,,,,,,,,10,10,10,1,0,12,5,33,,24,15,25,,29,27
,47,433,28,,,,,,,,28,28,28,1,0,17.33333333,38.5,7.833333333,19,7,32,29,12,36,19.5
,47,434,38,33,,,,,,,33,38,35.5,2,5,14,14.33333333,18,31,30.33333333,35.5,15.25,39,17,18
,47,435,19,23,26,,,,,,19,26,22.66666667,3,7,10,22,14,19,35.33333333,27.33333333,30,19.5,41.5,32
,47,436,13,,,,,,,,13,13,13,1,0,16.33333333,23,31.5,19,13.5,27.2,32,31.66666667,25.5,12.66666667
,47,437,37,,,,,,,,37,37,37,1,0,6.333333333,8.5,28,8.666666667,22,35,14.66666667,25,28,33.33333333
,47,451,3,13,,,,,,,3,13,8,2,10,36,29.33333333,28,24.42857143,17,25,29.66666667,,40,17.5
,47,452,28,37,,,,,,,28,37,32.5,2,9,21,34,12.33333333,24,29.5,19,13,24,16,6
,47,453,12,20,13,15,,,,,12,20,15,4,8,35,24.5,6,21.5,17.33333333,36.66666667,27,,43,26.66666667
,47,454,20,8,,,,,,,8,20,14,2,12,20.5,6,6,37,37.5,11.5,21,40.66666667,27,36.2
,47,455,13,5,14,,,,,,5,14,10.66666667,3,9,35,20.5,30.5,25.6,25.33333333,29.4,9,,20.5,15.66666667
,47,456,18,15,23,,,,,,15,23,18.66666667,3,8,28,23,29,21.66666667,8,34.5,12.66666667,,38.6,7.333333333
,47,468 (500),28,,,,,,,,28,28,28,1,0,13.5,26,28,7.666666667,29,0,22,23,30.5,
,47,469,23,,,,,,,,23,23,23,1,0,29,35.66666667,32,20,24.33333333,2,28.33333333,39.5,36.5,7
,47,475,13,,,,,,,,13,13,13,1,0,9,23.5,23,42,46,15,6.333333333,27,41,20.5
,47,476,18,7,22,,,,,,7,22,15.66666667,3,15,31,16.5,20.5,15,36.375,13,37.33333333,35.5,19,20.75
,47,483,12,24,17,20,22,,,,12,24,19,5,12,29,21,34.5,29,27.66666667,14,10,30.66666667,12,13.66666667
,47,497,28,40,,,,,,,28,40,34,2,12,40.66666667,18,11,6.666666667,14,16.75,13.8,,32,9.5
,47,498,27,42,32,,,,,,27,42,33.66666667,3,15,22,16,25.66666667,12,31.5,21.5,36.2,25,33,8
,47,499,17,18,14,23,,,,,14,23,18,4,9,13.5,27.5,42,38.33333333,16,35,33,25.5,26.5,8
,47,500,8,,,,,,,,8,8,8,1,0,4.5,2,6.5,37.4,17.33333333,13,24,36,35,17.4
